;t1_buy;t2_buy;t3_buy;t1_prom;t2_prom;t3_prom;p_no_prom_x;p_prom_x;prom;logit_prob
9447;0;0;0;0;0;1;0,075;0,0862118197740246;0;0,011440588516677121
9511;0;0;0;0;0;1;0,075;0,0862118197740246;1;0,2327700471820803
9582;0;0;0;0;0;1;0,075;0,0862118197740246;0;0,011440588516677121
9619;0;0;0;0;0;1;0,075;0,0862118197740246;0;0,011440588516677121
9631;0;0;0;0;0;1;0,075;0,0862118197740246;1;0,2327700471820803
9663;0;0;0;0;0;1;0,075;0,0862118197740246;1;0,2327700471820803
9766;0;0;0;0;0;1;0,075;0,0862118197740246;0;0,011440588516677121
9804;0;0;0;0;0;1;0,075;0,0862118197740246;0;0,011440588516677121
9810;0;0;0;0;0;1;0,075;0,0862118197740246;1;0,2327700471820803
9897;0;0;0;0;0;1;0,075;0,0862118197740246;1;0,2327700471820803
9920;0;0;0;0;0;1;0,075;0,0862118197740246;1;0,2327700471820803
9955;0;0;0;0;0;1;0,075;0,0862118197740246;0;0,011440588516677121
9972;0;0;0;0;0;1;0,075;0,0862118197740246;1;0,2327700471820803
9984;0;0;0;0;0;1;0,075;0,0862118197740246;1;0,2327700471820803
166;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
175;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
196;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
458;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
477;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
650;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
658;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
822;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
891;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
915;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
951;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
962;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
966;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
979;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
1031;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
1038;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
1042;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
1190;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
1224;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
1376;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
1389;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
1418;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
1445;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
1575;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
1578;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
1606;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
1697;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
1750;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
1752;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
1819;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
1843;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
1877;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
2194;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
2235;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
2248;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
2276;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
2292;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
2372;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
2562;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
2655;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
2664;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
2720;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
2749;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
2791;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
2809;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
2966;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
2983;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
3062;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
3097;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
3146;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
3199;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
3309;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
3426;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
3629;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
3644;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
3709;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
3775;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
3967;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
4009;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
4019;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
4022;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
4024;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
4081;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
4094;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
4135;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
4168;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
4174;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
4180;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
4213;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
4257;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
4266;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
4322;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
4390;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
4502;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
4539;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
4661;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
4698;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
4743;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
4793;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
4805;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
4898;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
4908;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
4915;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
4967;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
4977;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
4994;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
5003;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
5043;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
5055;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
5144;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
5273;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
5490;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
5542;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
5632;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
5882;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
5904;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
5908;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
6063;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
6095;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
6101;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
6119;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
6265;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
6304;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
6364;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
6438;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
6490;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
6539;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
6570;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
6586;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
6675;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
6749;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
6895;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
6925;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
7073;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
7077;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
7293;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
7350;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
7362;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
7365;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
7478;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
7508;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
7536;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
7599;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
7686;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
7701;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
7723;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
7741;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
7836;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
7896;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
7967;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
8118;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
8132;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
8216;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
8341;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
8432;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
8522;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
8557;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
8560;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
8703;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
8732;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
8733;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
8870;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
8914;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
9012;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
9095;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
9101;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
9170;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
9190;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
9201;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
9276;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
9299;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
9317;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
9356;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
9417;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
9462;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
9475;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
9579;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
9611;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
9646;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
9749;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
9763;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
9870;0;0;0;0;1;0;0,25;0,2557487496146966;0;0,9441956693059905
9956;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
9994;0;0;0;0;1;0;0,25;0,2557487496146966;1;0,28531519412873557
5;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
12;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
26;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
160;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
173;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
201;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
424;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
550;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
565;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
580;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
638;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
776;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
832;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
838;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
978;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
1059;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
1068;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
1111;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
1175;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
1221;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
1226;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
1237;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
1291;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
1431;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
1447;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
1507;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
1515;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
1690;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
1726;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
1736;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
1746;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
1778;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
1807;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
1817;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
2036;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
2098;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
2226;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
2290;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
2360;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
2502;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
2619;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
2652;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
2712;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
2730;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
2855;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
2868;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
2881;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
2994;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
3031;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
3178;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
3217;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
3463;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
3465;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
3475;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
3581;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
3595;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
3612;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
3662;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
3731;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
3776;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
3780;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
3904;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
3918;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
3987;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
4072;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
4077;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
4122;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
4348;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
4384;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
4416;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
4488;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
4519;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
4615;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
4627;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
4741;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
4748;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
4804;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
4819;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
4892;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
4899;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
4903;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
4913;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
4973;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
5058;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
5081;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
5146;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
5199;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
5323;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
5350;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
5364;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
5522;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
5588;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
5596;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
5653;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
5734;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
5954;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
5984;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
6002;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
6105;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
6154;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
6285;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
6419;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
6471;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
6514;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
6526;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
6565;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
6723;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
6766;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
6802;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
6934;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
6942;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
7030;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
7138;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
7192;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
7211;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
7286;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
7456;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
7459;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
7593;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
7646;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
7730;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
7743;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
7849;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
7851;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
7894;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
8033;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
8067;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
8069;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
8211;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
8290;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
8396;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
8404;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
8461;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
8504;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
8624;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
8642;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
8777;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
8786;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
8834;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
8897;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
8936;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
8996;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
9117;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
9140;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
9334;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
9352;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
9372;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
9387;0;0;0;0;1;1;0,2;0,2132350067548039;1;0,3036317103508208
9388;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
9649;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
9703;0;0;0;0;1;1;0,2;0,2132350067548039;0;0,18593629098796127
89;0;0;0;1;0;0;0,3;0,3373448777471338;1;0,9315455402916621
145;0;0;0;1;0;0;0,3;0,3373448777471338;1;0,9315455402916621
207;0;0;0;1;0;0;0,3;0,3373448777471338;0;0,5240204654786823
257;0;0;0;1;0;0;0,3;0,3373448777471338;0;0,5240204654786823
282;0;0;0;1;0;0;0,3;0,3373448777471338;1;0,9315455402916621
362;0;0;0;1;0;0;0,3;0,3373448777471338;0;0,5240204654786823
363;0;0;0;1;0;0;0,3;0,3373448777471338;0;0,5240204654786823
397;0;0;0;1;0;0;0,3;0,3373448777471338;0;0,5240204654786823
443;0;0;0;1;0;0;0,3;0,3373448777471338;0;0,5240204654786823
459;0;0;0;1;0;0;0,3;0,3373448777471338;0;0,5240204654786823
465;0;0;0;1;0;0;0,3;0,3373448777471338;1;0,9315455402916621
541;0;0;0;1;0;0;0,3;0,3373448777471338;1;0,9315455402916621
731;0;0;0;1;0;0;0,3;0,3373448777471338;1;0,9315455402916621
810;0;0;0;1;0;0;0,3;0,3373448777471338;1;0,9315455402916621
849;0;0;0;1;0;0;0,3;0,3373448777471338;1;0,9315455402916621
946;0;0;0;1;0;0;0,3;0,3373448777471338;0;0,5240204654786823
1033;0;0;0;1;0;0;0,3;0,3373448777471338;1;0,9315455402916621
1088;0;0;0;1;0;0;0,3;0,3373448777471338;1;0,9315455402916621
1122;0;0;0;1;0;0;0,3;0,3373448777471338;1;0,9315455402916621
1135;0;0;0;1;0;0;0,3;0,3373448777471338;0;0,5240204654786823
1186;0;0;0;1;0;0;0,3;0,3373448777471338;1;0,9315455402916621
1250;0;0;0;1;0;0;0,3;0,3373448777471338;0;0,5240204654786823
1338;0;0;0;1;0;0;0,3;0,3373448777471338;0;0,5240204654786823
1388;0;0;0;1;0;0;0,3;0,3373448777471338;0;0,5240204654786823
1522;0;0;0;1;0;0;0,3;0,3373448777471338;0;0,5240204654786823
1543;0;0;0;1;0;0;0,3;0,3373448777471338;0;0,5240204654786823
1633;0;0;0;1;0;0;0,3;0,3373448777471338;0;0,5240204654786823
1638;0;0;0;1;0;0;0,3;0,3373448777471338;1;0,9315455402916621
1680;0;0;0;1;0;0;0,3;0,3373448777471338;1;0,9315455402916621
