;models;proms_sent;buys;orders_sum;profit;exp_profit;period;run;min_proms;max_proms
0;random_choice;100;334;23729,5;8758,8;8094,7;3;1;100;100
0;random_choice;100;251;19410,0;7346,0;6973,2;4;1;100;100
0;random_choice;100;220;16797,0;6318,5;6890,7;5;1;100;100
0;random_choice;100;207;16187,6;6130,8;6566,9;6;1;100;100
0;random_choice;100;196;15440,5;5856,2;6248,0;7;1;100;100
0;random_choice;100;222;17645,5;6724,8;6080,3;8;1;100;100
0;random_choice;100;206;16716,0;6404,0;5986,0;9;1;100;100
0;random_choice;100;181;14043,4;5292,7;6023,9;10;1;100;100
0;random_choice;100;202;16322,2;6243,1;6083,5;11;1;100;100
0;random_choice;100;192;15665,1;6004,5;5928,1;12;1;100;100
0;c_balanced;500;450;36590,3;13745,2;12011,2;1;1;200;200
0;c_balanced;500;381;30412,2;11277,1;12011,2;2;1;200;200
0;c_balanced;500;391;31314,2;11638,1;12011,2;3;1;200;200
0;c_balanced;500;388;30765,2;11390,6;12011,2;4;1;200;200
0;c_balanced;500;389;30745,0;11371,5;12011,2;5;1;200;200
0;c_balanced;500;407;32420,6;12047,3;12011,2;6;1;200;200
0;c_balanced;500;395;31194,1;11542,0;12011,2;7;1;200;200
0;c_balanced;500;403;32877,8;12311,9;12011,2;8;1;200;200
0;c_balanced;500;441;34728,4;12895,2;12011,2;9;1;200;200
0;c_balanced;500;410;33477,6;12548,8;12011,2;10;1;200;200
0;c_balanced;500;425;33979,5;12664,7;12011,2;11;1;200;200
0;c_balanced;500;419;33233,9;12345,9;12011,2;12;1;200;200
0;c_umkippheuristik;200;361;29861,3;11481,7;11303,1;1;1;200;200
0;c_umkippheuristik;200;401;35597,5;13989,7;13653,5;2;1;200;200
0;c_umkippheuristik;200;343;28773,8;11099,9;11160,9;3;1;200;200
0;c_umkippheuristik;200;285;25568,6;10019,3;10122,0;4;1;200;200
0;c_umkippheuristik;200;296;26443,4;10357,7;10243,6;5;1;200;200
0;c_umkippheuristik;200;277;24735,1;9674,5;9548,8;6;1;200;200
0;c_umkippheuristik;200;250;22539,0;8819,5;9675,2;7;1;200;200
0;c_umkippheuristik;200;268;24654,9;9715,5;9652,8;8;1;200;200
0;c_umkippheuristik;200;260;24002,4;9461,2;9334,8;9;1;200;200
0;c_umkippheuristik;200;258;23432,5;9194,2;9353,6;10;1;200;200
0;c_umkippheuristik;200;270;24925,2;9832,6;9392,1;11;1;200;200
0;c_umkippheuristik;200;253;23529,2;9287,6;9371,6;12;1;200;200
0;q_value_diff_c1;200;379;30121,9;11450,0;11321,8;1;1;200;200
0;q_value_diff_c1;200;422;37213,6;14608,8;13581,2;2;1;200;200
0;q_value_diff_c1;200;341;27818,6;10640,3;11133,5;3;1;200;200
0;q_value_diff_c1;200;305;27515,0;10812,5;10466,2;4;1;200;200
0;q_value_diff_c1;200;288;25477,2;9946,6;10258,1;5;1;200;200
0;q_value_diff_c1;200;286;25479,2;9965,6;9859,5;6;1;200;200
0;q_value_diff_c1;200;252;23067,9;9066,0;9769,9;7;1;200;200
0;q_value_diff_c1;200;241;22069,2;8665,6;9627,2;8;1;200;200
0;q_value_diff_c1;200;271;25033,2;9877,6;9375,3;9;1;200;200
0;q_value_diff_c1;200;256;23673,0;9332,5;9157,0;10;1;200;200
0;q_value_diff_c1;200;240;22194,6;8737,3;9353,1;11;1;200;200
0;q_value_diff_c1;200;261;24178,0;9540,0;9551,3;12;1;200;200
0;q_value_diff_c10000;200;388;31215,9;11916,0;11325,5;1;1;200;200
0;q_value_diff_c10000;200;393;35306,2;13916,1;13716,7;2;1;200;200
0;q_value_diff_c10000;200;356;29998,3;11595,2;11109,0;3;1;200;200
0;q_value_diff_c10000;200;276;23505,5;9068,7;9550,1;4;1;200;200
0;q_value_diff_c10000;200;293;24744,9;9535,4;9359,6;5;1;200;200
0;q_value_diff_c10000;200;262;22739,5;8811,8;8863,1;6;1;200;200
0;q_value_diff_c10000;200;248;21723,8;8429,9;8536,2;7;1;200;200
0;q_value_diff_c10000;200;244;20629,6;7918,8;8446,1;8;1;200;200
0;q_value_diff_c10000;200;249;21539,6;8328,8;8253,0;9;1;200;200
0;q_value_diff_c10000;200;248;21517,7;8326,8;8223,0;10;1;200;200
0;q_value_diff_c10000;200;244;21064,4;8136,2;8093,6;11;1;200;200
0;q_value_diff_c10000;200;246;21655,2;8413,6;8191,5;12;1;200;200
0;q_value_diff_c10;200;371;29650,0;11286,0;11321,8;1;1;200;200
0;q_value_diff_c10;200;411;35893,8;14047,9;13533,3;2;1;200;200
0;q_value_diff_c10;200;348;29395,5;11365,8;11221,1;3;1;200;200
0;q_value_diff_c10;200;270;24531,3;9635,6;10207,3;4;1;200;200
0;q_value_diff_c10;200;310;26924,4;10472,2;10215,7;5;1;200;200
0;q_value_diff_c10;200;285;26147,6;10308,8;9783,2;6;1;200;200
0;q_value_diff_c10;200;276;24833,3;9732,6;9553,0;7;1;200;200
0;q_value_diff_c10;200;276;25162,4;9897,2;9637,5;8;1;200;200
0;q_value_diff_c10;200;240;22111,5;8695,7;9527,9;9;1;200;200
0;q_value_diff_c10;200;266;24434,1;9623,0;9568,0;10;1;200;200
0;q_value_diff_c10;200;248;22657,2;8896,6;9266,1;11;1;200;200
0;q_value_diff_c10;200;261;24139,7;9520,9;9297,3;12;1;200;200
0;q_value_diff_c20;200;370;29982,0;11461,0;11321,8;1;1;200;200
0;q_value_diff_c20;200;418;37228,3;14652,2;13534,2;2;1;200;200
0;q_value_diff_c20;200;366;30475,8;11743,9;11110,3;3;1;200;200
0;q_value_diff_c20;200;291;25603,8;9982,9;10212,1;4;1;200;200
0;q_value_diff_c20;200;293;25796,6;10061,3;10297,4;5;1;200;200
0;q_value_diff_c20;200;283;25208,2;9857,1;9719,5;6;1;200;200
0;q_value_diff_c20;200;266;24076,2;9444,1;9601,8;7;1;200;200
0;q_value_diff_c20;200;289;26615,8;10506,9;9567,6;8;1;200;200
0;q_value_diff_c20;200;276;25328,8;9980,4;9423,0;9;1;200;200
0;q_value_diff_c20;200;262;23583,1;9233,6;9376,9;10;1;200;200
0;q_value_diff_c20;200;255;23457,2;9233,6;9566,6;11;1;200;200
0;q_value_diff_c20;200;269;24420,5;9589,2;9479,2;12;1;200;200
0;q_value_diff_c30;200;366;29572,7;11292,4;11304,1;1;1;200;200
0;q_value_diff_c30;200;404;36340,0;14334,0;13986,8;2;1;200;200
0;q_value_diff_c30;200;342;29027,9;11235,9;11012,2;3;1;200;200
0;q_value_diff_c30;200;273;22184,6;8435,3;9254,6;4;1;200;200
0;q_value_diff_c30;200;309;26141,8;10089,9;9520,8;5;1;200;200
0;q_value_diff_c30;200;284;25134,0;9811,0;9231,5;6;1;200;200
0;q_value_diff_c30;200;249;21829,9;8474,0;8868,8;7;1;200;200
0;q_value_diff_c30;200;243;21016,7;8121,4;8968,1;8;1;200;200
0;q_value_diff_c30;200;236;20774,0;8063,0;9005,2;9;1;200;200
0;q_value_diff_c30;200;224;20331,7;7949,9;8890,5;10;1;200;200
0;q_value_diff_c30;200;256;22884,7;8938,3;8620,3;11;1;200;200
0;q_value_diff_c30;200;234;20634,2;8011,1;8519,0;12;1;200;200
0;q_value_diff_c40;200;376;30773,5;11802,7;11325,5;1;1;200;200
0;q_value_diff_c40;200;400;35288,2;13844,1;13750,3;2;1;200;200
0;q_value_diff_c40;200;327;26867,7;10290,9;10878,3;3;1;200;200
0;q_value_diff_c40;200;299;25339,2;9778,6;9397,0;4;1;200;200
0;q_value_diff_c40;200;276;23945,3;9288,6;9493,8;5;1;200;200
0;q_value_diff_c40;200;282;23970,9;9247,4;8848,7;6;1;200;200
0;q_value_diff_c40;200;251;21879,5;8480,7;8633,6;7;1;200;200
0;q_value_diff_c40;200;254;22099,8;8563,9;8599,2;8;1;200;200
0;q_value_diff_c40;200;260;21657,7;8288,8;8227,4;9;1;200;200
0;q_value_diff_c40;200;243;20571,8;7898,9;8084,3;10;1;200;200
0;q_value_diff_c40;200;244;21172,1;8190,0;8374,9;11;1;200;200
0;q_value_diff_c40;200;254;21780,5;8404,2;8130,7;12;1;200;200
0;q_value_diff_c50;200;354;28604,6;10916,3;11325,5;1;1;200;200
0;q_value_diff_c50;200;374;33228,2;13048,1;13807,0;2;1;200;200
0;q_value_diff_c50;200;357;29957,6;11565,8;11050,1;3;1;200;200
0;q_value_diff_c50;200;281;24034,7;9288,4;9522,6;4;1;200;200
0;q_value_diff_c50;200;287;24190,4;9312,2;9469,0;5;1;200;200
0;q_value_diff_c50;200;280;24824,5;9692,2;9230,9;6;1;200;200
0;q_value_diff_c50;200;275;24386,8;9518,4;8575,2;7;1;200;200
0;q_value_diff_c50;200;263;22266,6;8566,3;8334,9;8;1;200;200
0;q_value_diff_c50;200;256;21547,9;8270,0;8300,4;9;1;200;200
0;q_value_diff_c50;200;246;20880,7;8026,3;8238,8;10;1;200;200
0;q_value_diff_c50;200;241;20660,6;7961,3;8237,0;11;1;200;200
0;q_value_diff_c50;200;237;20686,6;8010,3;8272,3;12;1;200;200
0;linear_problem;200;373;30941,4;11913,7;11854,1;1;1;200;200
0;linear_problem;200;399;32104,8;12261,4;11441,6;2;1;200;200
0;linear_problem;200;335;24442,3;9006,1;9313,5;3;1;200;200
0;linear_problem;200;295;23083,7;8686,9;8430,1;4;1;200;200
0;linear_problem;200;251;20478,7;7780,4;8561,4;5;1;200;200
0;linear_problem;200;252;20297,6;7680,8;8206,8;6;1;200;200
0;linear_problem;200;248;20577,4;7856,7;7938,3;7;1;200;200
0;linear_problem;200;271;22712,1;8717,1;7851,8;8;1;200;200
0;linear_problem;200;231;19417,8;7429,9;7679,0;9;1;200;200
0;linear_problem;200;257;22241,9;8607,9;7982,6;10;1;200;200
0;linear_problem;200;239;20027,8;7662,9;7778,3;11;1;200;200
0;linear_problem;200;241;19956,3;7609,1;7783,5;12;1;200;200
0;highest_prob;200;389;31461,9;12030,0;11179,9;1;1;200;200
0;highest_prob;200;386;30468,1;11560,1;11137,4;2;1;200;200
0;highest_prob;200;346;26894,1;10133,0;9701,8;3;1;200;200
0;highest_prob;200;289;23587,0;8992,5;9058,8;4;1;200;200
0;highest_prob;200;293;23043,2;8684,6;8835,3;5;1;200;200
0;highest_prob;200;274;24146,4;9407,2;9211,2;6;1;200;200
0;highest_prob;200;260;22778,1;8849,0;9011,3;7;1;200;200
0;highest_prob;200;271;23939,7;9330,8;9025,9;8;1;200;200
0;highest_prob;200;251;22329,3;8705,6;8882,5;9;1;200;200
0;highest_prob;200;249;22315,1;8716,5;8761,5;10;1;200;200
0;highest_prob;200;244;21852,8;8530,4;8829,7;11;1;200;200
0;highest_prob;200;250;22551,3;8825,6;8872,6;12;1;200;200
0;highest_sizes;200;379;30094,5;11436,3;11258,1;1;1;200;200
0;highest_sizes;200;396;31553,3;12012,7;11359,5;2;1;200;200
0;highest_sizes;200;336;24791,0;9171,5;9266,4;3;1;200;200
0;highest_sizes;200;291;22497,0;8429,5;8275,3;4;1;200;200
0;highest_sizes;200;261;20610,8;7756,4;8130,2;5;1;200;200
0;highest_sizes;200;262;20728,2;7806,1;7634,0;6;1;200;200
0;highest_sizes;200;236;18500,7;6926,3;7117,4;7;1;200;200
0;highest_sizes;200;247;19684,9;7419,5;7333,8;8;1;200;200
0;highest_sizes;200;239;18782,4;7040,2;7107,5;9;1;200;200
0;highest_sizes;200;232;18095,9;6759,9;7031,2;10;1;200;200
0;highest_sizes;200;242;18939,5;7091,7;6926,1;11;1;200;200
0;highest_sizes;200;217;16805,6;6249,8;6831,8;12;1;200;200
0;highest_profit;200;389;30550,3;11574,1;11418,7;1;1;200;200
0;highest_profit;200;370;30629,9;11785,0;12170,0;2;1;200;200
0;highest_profit;200;325;25717,6;9733,8;10470,1;3;1;200;200
0;highest_profit;200;307;26799,4;10436,7;9751,4;4;1;200;200
0;highest_profit;200;284;23576,8;9032,4;9207,7;5;1;200;200
0;highest_profit;200;256;22130,2;8561,1;9078,7;6;1;200;200
0;highest_profit;200;236;20117,3;7734,7;8772,4;7;1;200;200
0;highest_profit;200;228;20717,3;8106,6;8942,5;8;1;200;200
0;highest_profit;200;254;22184,1;8606,1;8566,7;9;1;200;200
0;highest_profit;200;234;21582,1;8485,0;8633,2;10;1;200;200
0;highest_profit;200;231;20621,9;8031,9;8565,0;11;1;200;200
0;highest_profit;200;260;22838,7;8879,4;8675,3;12;1;200;200
0;last_buyers;200;388;30399,9;11508,0;10886,2;1;1;200;200
0;last_buyers;200;363;27807,6;10436,8;10350,9;2;1;200;200
0;last_buyers;200;330;23763,0;8711,5;9004,6;3;1;200;200
0;last_buyers;200;287;21804,6;8119,3;8113,6;4;1;200;200
0;last_buyers;200;273;21102,5;7894,2;7764,6;5;1;200;200
0;last_buyers;200;280;21293,8;7926,9;7624,9;6;1;200;200
0;last_buyers;200;268;21004,2;7890,1;7399,2;7;1;200;200
0;last_buyers;200;250;19853,0;7476,5;7398,1;8;1;200;200
0;last_buyers;200;245;19064,0;7127,0;7377,2;9;1;200;200
0;last_buyers;200;248;19188,5;7162,2;7241,3;10;1;200;200
0;last_buyers;200;241;19232,1;7247,0;7262,9;11;1;200;200
0;last_buyers;200;236;18883,8;7117,9;7228,7;12;1;200;200
0;no_buyers;200;381;30278,6;11510,3;10942,0;1;1;200;200
0;no_buyers;200;357;25876,3;9525,1;9967,5;2;1;200;200
0;no_buyers;200;332;23971,3;8797,7;8967,3;3;1;200;200
0;no_buyers;200;285;22106,5;8288,3;8333,9;4;1;200;200
0;no_buyers;200;272;21535,9;8120,0;8267,8;5;1;200;200
0;no_buyers;200;273;21970,3;8328,1;8122,8;6;1;200;200
0;no_buyers;200;266;21117,2;7964,6;7804,5;7;1;200;200
0;no_buyers;200;261;20676,2;7789,1;7605,3;8;1;200;200
0;no_buyers;200;242;19171,1;7207,5;7653,8;9;1;200;200
0;no_buyers;200;263;21890,2;8378,1;7546,0;10;1;200;200
0;no_buyers;200;247;20523,3;7838,7;7661,1;11;1;200;200
0;no_buyers;200;249;19736,8;7427,4;7355,3;12;1;200;200
0;random_choice;200;363;28557,4;10811,7;10917,5;1;1;200;200
0;random_choice;200;372;28543,7;10723,8;10423,6;2;1;200;200
0;random_choice;200;316;22012,5;7962,2;8660,1;3;1;200;200
0;random_choice;200;273;20699,6;7692,8;7933,5;4;1;200;200
0;random_choice;200;270;20392,0;7566,0;7789,0;5;1;200;200
0;random_choice;200;267;20696,2;7745,1;7552,9;6;1;200;200
0;random_choice;200;268;21653,6;8214,8;7531,4;7;1;200;200
0;random_choice;200;277;21688,8;8151,4;7340,5;8;1;200;200
0;random_choice;200;252;20487,8;7775,9;7342,4;9;1;200;200
0;random_choice;200;245;20035,2;7612,6;7581,4;10;1;200;200
0;random_choice;200;234;18773,1;7080,5;7336,1;11;1;200;200
0;random_choice;200;252;20006,4;7535,2;7278,5;12;1;200;200
0;c_balanced;500;418;34007,4;12741,7;12011,2;1;1;300;300
0;c_balanced;500;425;33815,2;12582,6;12011,2;2;1;300;300
0;c_balanced;500;433;34860,9;13033,4;12011,2;3;1;300;300
0;c_balanced;500;403;32012,2;11879,1;12011,2;4;1;300;300
0;c_balanced;500;392;31803,3;11873,6;12011,2;5;1;300;300
0;c_balanced;500;417;33240,7;12367,3;12011,2;6;1;300;300
0;c_balanced;500;412;33471,9;12528,0;12011,2;7;1;300;300
0;c_balanced;500;428;34042,2;12669,1;12011,2;8;1;300;300
0;c_balanced;500;408;32826,7;12241,3;12011,2;9;1;300;300
0;c_balanced;500;414;33271,2;12409,6;12011,2;10;1;300;300
0;c_balanced;500;393;31903,1;11914,5;12011,2;11;1;300;300
0;c_balanced;500;370;29266,3;10803,2;12011,2;12;1;300;300
0;c_umkippheuristik;300;388;30936,2;11676,1;11287,9;1;1;300;300
0;c_umkippheuristik;300;402;36512,3;14338,1;14466,8;2;1;300;300
0;c_umkippheuristik;300;366;32821,8;12816,9;13036,9;3;1;300;300
0;c_umkippheuristik;300;341;32416,4;12839,2;12532,6;4;1;300;300
0;c_umkippheuristik;300;329;30342,6;11910,3;12270,3;5;1;300;300
0;c_umkippheuristik;300;323;30272,5;11929,2;11965,7;6;1;300;300
0;c_umkippheuristik;300;327;30816,6;12165,3;11847,7;7;1;300;300
0;c_umkippheuristik;300;314;29491,1;11619,6;11818,2;8;1;300;300
0;c_umkippheuristik;300;307;28988,1;11431,0;11765,7;9;1;300;300
0;c_umkippheuristik;300;311;29729,2;11765,6;11780,9;10;1;300;300
0;c_umkippheuristik;300;311;29436,0;11619,0;11673,8;11;1;300;300
0;c_umkippheuristik;300;339;31857,6;12577,8;11649,0;12;1;300;300
0;q_value_diff_c1;300;379;30149,7;11363,9;11299,7;1;1;300;300
0;q_value_diff_c1;300;383;34792,1;13649,1;14276,9;2;1;300;300
0;q_value_diff_c1;300;349;31915,6;12516,8;13399,3;3;1;300;300
0;q_value_diff_c1;300;326;31151,6;12341,8;12560,0;4;1;300;300
0;q_value_diff_c1;300;325;31258,8;12404,4;12335,7;5;1;300;300
0;q_value_diff_c1;300;325;30883,2;12216,6;12043,7;6;1;300;300
0;q_value_diff_c1;300;320;30098,3;11869,2;11858,3;7;1;300;300
0;q_value_diff_c1;300;319;30590,9;12124,4;11954,6;8;1;300;300
0;q_value_diff_c1;300;324;31066,4;12317,2;11939,7;9;1;300;300
0;q_value_diff_c1;300;330;31125,2;12292,6;11819,5;10;1;300;300
0;q_value_diff_c1;300;304;28974,3;11451,1;11782,4;11;1;300;300
0;q_value_diff_c1;300;348;32853,1;12994,5;11808,6;12;1;300;300
0;q_value_diff_c10000;300;357;29443,1;11208,5;11535,9;1;1;300;300
0;q_value_diff_c10000;300;415;38911,0;15420,5;15004,1;2;1;300;300
0;q_value_diff_c10000;300;342;30920,6;12082,3;12514,9;3;1;300;300
0;q_value_diff_c10000;300;301;26525,4;10253,7;11171,2;4;1;300;300
0;q_value_diff_c10000;300;349;31147,1;12132,6;11219,8;5;1;300;300
0;q_value_diff_c10000;300;279;25293,4;9835,7;10568,3;6;1;300;300
0;q_value_diff_c10000;300;299;26270,5;10144,2;10407,5;7;1;300;300
0;q_value_diff_c10000;300;290;25648,0;9914,0;10387,4;8;1;300;300
0;q_value_diff_c10000;300;282;24740,6;9532,3;9877,0;9;1;300;300
0;q_value_diff_c10000;300;308;27342,7;10599,4;10097,5;10;1;300;300
0;q_value_diff_c10000;300;285;25615,4;9942,7;9776,0;11;1;300;300
0;q_value_diff_c10000;300;296;26579,6;10325,8;10008,8;12;1;300;300
0;q_value_diff_c10;300;357;28321,0;10647,5;11299,7;1;1;300;300
0;q_value_diff_c10;300;404;36852,8;14490,4;14375,6;2;1;300;300
0;q_value_diff_c10;300;389;35606,0;14002,0;13197,9;3;1;300;300
0;q_value_diff_c10;300;329;30797,1;12137,6;12177,8;4;1;300;300
0;q_value_diff_c10;300;320;28769,5;11204,7;12243,6;5;1;300;300
0;q_value_diff_c10;300;323;31036,8;12311,4;12373,1;6;1;300;300
0;q_value_diff_c10;300;291;27667,5;10914,8;11790,5;7;1;300;300
0;q_value_diff_c10;300;336;31985,3;12668,6;12167,6;8;1;300;300
0;q_value_diff_c10;300;310;30044,0;11932,0;11856,5;9;1;300;300
0;q_value_diff_c10;300;316;29973,3;11842,6;11606,0;10;1;300;300
0;q_value_diff_c10;300;326;30985,7;12258,8;12057,0;11;1;300;300
0;q_value_diff_c10;300;301;28504,3;11243,2;11597,9;12;1;300;300
0;q_value_diff_c20;300;360;29134,7;11027,3;11312,9;1;1;300;300
0;q_value_diff_c20;300;355;31714,9;12362,5;14188,7;2;1;300;300
0;q_value_diff_c20;300;377;34375,7;13494,8;13294,7;3;1;300;300
0;q_value_diff_c20;300;339;31888,5;12593,3;12129,4;4;1;300;300
0;q_value_diff_c20;300;342;31552,4;12398,2;12187,9;5;1;300;300
0;q_value_diff_c20;300;318;29533,9;11605,0;11999,1;6;1;300;300
0;q_value_diff_c20;300;324;30185,0;11876,5;11900,6;7;1;300;300
0;q_value_diff_c20;300;320;30471,3;12055,6;11894,2;8;1;300;300
0;q_value_diff_c20;300;318;29852,0;11764,0;11773,8;9;1;300;300
0;q_value_diff_c20;300;317;29991,0;11842,5;11794,4;10;1;300;300
0;q_value_diff_c20;300;313;29076,0;11421,0;11765,5;11;1;300;300
0;q_value_diff_c20;300;321;30146,4;11884,2;11665,1;12;1;300;300
0;q_value_diff_c30;300;391;31982,3;12172,2;11535,9;1;1;300;300
0;q_value_diff_c30;300;416;38783,6;15347,8;14877,7;2;1;300;300
0;q_value_diff_c30;300;358;31633,2;12294,6;12624,8;3;1;300;300
0;q_value_diff_c30;300;345;29679,4;11434,7;11277,5;4;1;300;300
0;q_value_diff_c30;300;315;28236,4;10983,2;11539,0;5;1;300;300
0;q_value_diff_c30;300;335;31003,0;12186,5;11769,0;6;1;300;300
0;q_value_diff_c30;300;320;28766,1;11203,1;10871,2;7;1;300;300
0;q_value_diff_c30;300;325;29470,9;11510,4;10906,3;8;1;300;300
0;q_value_diff_c30;300;304;27644,9;10786,5;10944,3;9;1;300;300
0;q_value_diff_c30;300;299;27483,0;10750,5;11100,8;10;1;300;300
0;q_value_diff_c30;300;311;28606,3;11204,1;10845,5;11;1;300;300
0;q_value_diff_c30;300;289;25960,5;10079,2;10736,0;12;1;300;300
0;q_value_diff_c40;300;384;30741,0;11614,5;11535,9;1;1;300;300
0;q_value_diff_c40;300;398;37286,7;14761,4;14864,9;2;1;300;300
0;q_value_diff_c40;300;340;30957,9;12118,9;12494,4;3;1;300;300
0;q_value_diff_c40;300;347;29952,2;11553,1;11199,6;4;1;300;300
0;q_value_diff_c40;300;324;28856,2;11212,1;11079,7;5;1;300;300
0;q_value_diff_c40;300;325;28403,7;10976,9;10801,5;6;1;300;300
0;q_value_diff_c40;300;274;23704,3;9086,1;10197,8;7;1;300;300
0;q_value_diff_c40;300;297;26223,4;10138,7;10544,7;8;1;300;300
0;q_value_diff_c40;300;333;30191,5;11798,7;10069,6;9;1;300;300
0;q_value_diff_c40;300;282;25119,7;9721,8;9805,6;10;1;300;300
0;q_value_diff_c40;300;276;24772,7;9602,3;10357,8;11;1;300;300
0;q_value_diff_c40;300;292;25606,3;9875,2;10149,4;12;1;300;300
0;q_value_diff_c50;300;378;30623,0;11609,5;11535,9;1;1;300;300
0;q_value_diff_c50;300;400;38059,0;15129,5;14890,1;2;1;300;300
0;q_value_diff_c50;300;367;32195,8;12494,9;12715,1;3;1;300;300
0;q_value_diff_c50;300;333;29715,2;11560,6;11481,6;4;1;300;300
0;q_value_diff_c50;300;345;30391,1;11790,5;11484,2;5;1;300;300
0;q_value_diff_c50;300;332;28861,1;11142,6;10739,6;6;1;300;300
0;q_value_diff_c50;300;299;26240,1;10129,0;10319,9;7;1;300;300
0;q_value_diff_c50;300;309;27088,6;10463,3;10609,2;8;1;300;300
0;q_value_diff_c50;300;288;25480,1;9848,0;10198,6;9;1;300;300
0;q_value_diff_c50;300;298;26125,9;10081,0;10124,1;10;1;300;300
0;q_value_diff_c50;300;273;24387,2;9436,6;10105,0;11;1;300;300
0;q_value_diff_c50;300;274;23897,7;9182,9;9927,6;12;1;300;300
0;linear_problem;300;356;29415,0;11203,5;12041,0;1;1;300;300
0;linear_problem;300;372;31148,8;11926,4;11897,7;2;1;300;300
0;linear_problem;300;350;28592,0;10846,0;10561,5;3;1;300;300
0;linear_problem;300;323;26139,3;9862,7;9408,8;4;1;300;300
0;linear_problem;300;313;25242,7;9504,3;9281,2;5;1;300;300
0;linear_problem;300;312;26022,3;9903,2;9610,5;6;1;300;300
0;linear_problem;300;304;25005,1;9466,5;9211,9;7;1;300;300
0;linear_problem;300;294;24948,5;9528,2;9502,6;8;1;300;300
0;linear_problem;300;281;23697,5;9019,8;9206,7;9;1;300;300
0;linear_problem;300;275;23294,4;8872,2;9487,0;10;1;300;300
0;linear_problem;300;283;24994,6;9650,3;9482,2;11;1;300;300
0;linear_problem;300;289;24860,0;9529,0;9233,8;12;1;300;300
0;highest_prob;300;353;28280,1;10663,0;11498,5;1;1;300;300
0;highest_prob;300;375;31859,8;12254,9;12339,1;2;1;300;300
0;highest_prob;300;340;29431,3;11355,6;11546,2;3;1;300;300
0;highest_prob;300;299;26647,1;10332,6;11121,9;4;1;300;300
0;highest_prob;300;316;28033,2;10872,6;11201,2;5;1;300;300
0;highest_prob;300;289;26611,4;10404,7;11043,4;6;1;300;300
0;highest_prob;300;287;26290,0;10262,0;10775,0;7;1;300;300
0;highest_prob;300;313;28118,4;10942,2;10802,2;8;1;300;300
0;highest_prob;300;302;27443,2;10703,6;10686,1;9;1;300;300
0;highest_prob;300;312;28338,1;11061,0;10722,6;10;1;300;300
0;highest_prob;300;341;31223,9;12242,9;10888,5;11;1;300;300
0;highest_prob;300;279;25361,9;9870,0;10695,9;12;1;300;300
0;highest_sizes;300;378;30802,7;11699,3;11355,5;1;1;300;300
0;highest_sizes;300;391;31562,0;11962,0;11429,6;2;1;300;300
0;highest_sizes;300;334;26120,1;9754,0;10021,4;3;1;300;300
0;highest_sizes;300;305;24133,3;9021,7;9134,2;4;1;300;300
0;highest_sizes;300;304;23008,1;8468,0;8502,0;5;1;300;300
0;highest_sizes;300;284;21542,1;7915,0;8086,1;6;1;300;300
0;highest_sizes;300;303;23243,1;8594,5;7933,1;7;1;300;300
0;highest_sizes;300;289;22041,3;8119,6;7742,3;8;1;300;300
0;highest_sizes;300;301;22503,4;8242,7;7650,4;9;1;300;300
0;highest_sizes;300;271;20469,7;7495,8;7758,9;10;1;300;300
0;highest_sizes;300;289;21566,9;7882,4;7786,3;11;1;300;300
0;highest_sizes;300;277;20909,9;7662,0;7652,3;12;1;300;300
0;highest_profit;300;371;29496,7;11109,3;11622,5;1;1;300;300
0;highest_profit;300;365;30783,6;11806,8;12511,6;2;1;300;300
0;highest_profit;300;358;30252,8;11604,4;11309,0;3;1;300;300
0;highest_profit;300;317;27491,0;10592,5;10707,4;4;1;300;300
0;highest_profit;300;323;28463,7;11024,8;10707,7;5;1;300;300
0;highest_profit;300;310;26209,3;10014,6;10137,7;6;1;300;300
0;highest_profit;300;313;27572,7;10669,4;10381,8;7;1;300;300
0;highest_profit;300;286;25970,5;10111,3;10394,9;8;1;300;300
0;highest_profit;300;307;26602,1;10238,0;10487,3;9;1;300;300
0;highest_profit;300;279;25184,9;9781,5;10528,2;10;1;300;300
0;highest_profit;300;321;28517,6;11069,8;10546,7;11;1;300;300
0;highest_profit;300;294;26184,5;10146,2;10603,5;12;1;300;300
0;last_buyers;300;354;27557,7;10292,9;10901,0;1;1;300;300
0;last_buyers;300;357;27494,0;10234,0;10562,4;2;1;300;300
0;last_buyers;300;334;24457,3;8922,7;9108,1;3;1;300;300
0;last_buyers;300;316;25228,2;9470,1;8880,8;4;1;300;300
0;last_buyers;300;294;23454,4;8781,2;8882,8;5;1;300;300
0;last_buyers;300;312;24210,7;8997,3;8569,4;6;1;300;300
0;last_buyers;300;271;22019,7;8270,9;8643,1;7;1;300;300
0;last_buyers;300;274;22799,5;8633,7;8896,8;8;1;300;300
0;last_buyers;300;282;23597,1;8960,6;9266,8;9;1;300;300
0;last_buyers;300;273;22942,6;8714,3;8865,3;10;1;300;300
0;last_buyers;300;275;23784,0;9117,0;9430,8;11;1;300;300
0;last_buyers;300;258;21982,1;8369,1;9092,6;12;1;300;300
0;no_buyers;300;360;28550,6;10735,3;11077,5;1;1;300;300
0;no_buyers;300;372;27986,4;10345,2;10439,8;2;1;300;300
0;no_buyers;300;365;28113,6;10471,8;9695,0;3;1;300;300
0;no_buyers;300;305;25298,1;9604,0;9704,7;4;1;300;300
0;no_buyers;300;330;26571,6;10015,8;9832,8;5;1;300;300
0;no_buyers;300;284;22730,6;8509,3;9081,6;6;1;300;300
